Deal_id,Deal_created_at,Deal_Value,Deal_Stage,Deal _Status,Deal_Email_messages_count,Deal_Total_activities,Deal_Currency,Deal_Region
Adlud_deal_d824,28/06/2019 03:21,20000,RFP,Lost,0,2,GBP,APAC & RESELLERS
Adlud_deal_d825,09/10/2019 16:45,20000,RFP,Lost,0,3,SGD,APAC & RESELLERS
Adlud_deal_d826,28/01/2020 05:16,20000,RFP,Lost,0,3,GBP,APAC & RESELLERS
Adlud_deal_d827,22/09/2020 03:05,20000,RFP,Lost,0,1,SGD,APAC & RESELLERS
Adlud_deal_d828,07/10/2020 14:02,20000,RFP,Lost,0,4,SGD,APAC & RESELLERS
Adlud_deal_d829,12/11/2020 09:08,20000,RFP,Lost,0,5,SGD,APAC & RESELLERS
Adlud_deal_d830,17/09/2019 07:08,20000,Contacted,Lost,0,2,GBP,APAC & RESELLERS
Adlud_deal_d831,27/06/2019 13:02,20000,Contacted,Lost,0,5,USD,APAC & RESELLERS
Adlud_deal_d832,01/07/2019 11:56,20000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d833,04/07/2019 12:49,20000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d819,07/08/2019 17:08,20000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d834,27/08/2019 11:28,20000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d835,08/10/2019 11:36,20000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d836,13/01/2020 05:44,20000,RFP,Lost,0,0,SGD,APAC & RESELLERS
Adlud_deal_d491,17/01/2020 14:36,20000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d837,03/06/2020 07:20,20000,RFP,Lost,0,0,SGD,APAC & RESELLERS
Adlud_deal_d838,27/03/2020 11:55,20000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d839,15/07/2019 18:20,20000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d840,17/06/2019 13:29,20000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d841,18/09/2019 14:22,20000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d842,06/02/2020 19:33,20000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d843,07/06/2020 08:26,20000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d844,12/11/2020 16:38,20000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d845,19/02/2020 15:17,20000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d846,13/02/2019 13:54,20000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d847,09/09/2019 18:56,20000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d848,28/11/2019 13:25,20000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d849,17/01/2020 14:40,20000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d850,24/01/2020 14:26,20000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d851,25/02/2020 15:50,20000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d852,19/06/2020 14:58,20000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d853,19/10/2020 17:42,20000,Contacted,Lost,0,0,BRL,APAC & RESELLERS
Adlud_deal_d854,04/06/2020 15:34,20000,Contacted,Open,0,2,SGD,APAC & RESELLERS
Adlud_deal_d855,14/07/2020 08:54,20000,Contacted,Open,0,5,SGD,APAC & RESELLERS
Adlud_deal_d856,17/06/2020 08:27,20000,RFP,Lost,0,6,GBP,APAC & RESELLERS
Adlud_deal_d857,07/03/2019 13:17,20000,RFP,Lost,0,11,GBP,UK & EUROPE
Adlud_deal_d858,26/04/2019 13:14,20000,Contacted,Lost,0,9,GBP,UK & EUROPE
Adlud_deal_d859,11/07/2019 16:41,20000,Contacted,Lost,0,6,GBP,UK & EUROPE
Adlud_deal_d860,25/09/2020 17:30,20000,Contacted,Lost,0,4,GBP,UK & EUROPE
Adlud_deal_d861,03/03/2020 13:52,20000,Contacted,Lost,0,1,GBP,UK & EUROPE
Adlud_deal_d862,03/03/2020 13:52,20000,Contacted,Lost,0,1,GBP,UK & EUROPE
Adlud_deal_d863,31/10/2019 03:05,20000,Contacted,Open,0,9,SGD,APAC & RESELLERS
Adlud_deal_d864,04/06/2020 15:35,20000,Contacted,Open,0,6,SGD,APAC & RESELLERS
Adlud_deal_d865,22/09/2020 03:06,20000,Contacted,Open,0,9,SGD,APAC & RESELLERS
Adlud_deal_d866,04/06/2020 15:32,20000,RFP,Lost,0,3,SGD,APAC & RESELLERS
Adlud_deal_d867,14/02/2019 17:55,20000,IO Sent,Deleted,1,4,GBP,UK & EUROPE
Adlud_deal_d868,08/05/2019 11:18,20000,Contacted,Lost,0,2,SGD,APAC & RESELLERS
Adlud_deal_d869,13/05/2019 08:19,20000,Contacted,Lost,0,1,SGD,APAC & RESELLERS
Adlud_deal_d870,01/09/2020 10:31,20000,RFP,Lost,0,3,USD,APAC & RESELLERS
Adlud_deal_d871,05/06/2019 16:19,20000,Contacted,Lost,0,0,SGD,APAC & RESELLERS
Adlud_deal_d872,07/11/2019 16:38,20000,RFP,Lost,0,5,SGD,APAC & RESELLERS
Adlud_deal_d873,01/11/2019 04:18,20000,RFP,Lost,0,3,GBP,APAC & RESELLERS
Adlud_deal_d874,15/12/2020 05:48,20000,Contacted,Open,0,1,SGD,APAC & RESELLERS
Adlud_deal_d875,20/02/2019 10:36,20000,IO Sent,Deleted,4,1,GBP,
Adlud_deal_d876,06/08/2019 06:25,20000,RFP,Won,0,26,SGD,APAC & RESELLERS
Adlud_deal_d877,18/07/2019 05:04,20000,RFP,Won,0,9,GBP,APAC & RESELLERS
Adlud_deal_d878,09/09/2019 06:16,20000,RFP,Won,0,6,SGD,APAC & RESELLERS
Adlud_deal_d879,07/11/2019 11:15,20000,RFP,Won,0,4,SGD,APAC & RESELLERS
Adlud_deal_d880,25/11/2020 05:11,20000,RFP,Won,0,2,AUD,APAC & RESELLERS
Adlud_deal_d881,14/02/2019 17:52,20000,RFP,Won,0,0,GBP,UK & EUROPE
Adlud_deal_d882,05/06/2019 21:33,20000,RFP,Won,0,0,USD,US
Adlud_deal_d608,28/10/2019 14:40,20000,RFP,Won,0,0,GBP,UK & EUROPE
Adlud_deal_d883,08/05/2020 22:06,20000,RFP,Won,0,0,USD,US
Adlud_deal_d884,26/11/2020 14:58,20000,Meeting,Won,0,0,USD,PLATFORM
Adlud_deal_d885,26/11/2020 15:03,20000,Contacted,Won,0,0,EUR,UK & EUROPE
Adlud_deal_d886,15/09/2020 20:02,20000,RFP,Won,0,0,GBP,UK & EUROPE
Adlud_deal_d887,16/01/2019 15:00,20000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d888,24/06/2019 16:37,20000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d889,10/10/2019 16:20,20000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d890,28/11/2019 12:50,20000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d891,28/11/2019 15:38,20000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d892,08/01/2020 17:53,20000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d893,10/01/2020 13:38,20000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d894,16/07/2019 16:53,20000,Meeting,Deleted,0,0,GBP,
Adlud_deal_d895,07/04/2020 17:14,20000,Meeting,Deleted,0,0,EUR,UK & EUROPE
Adlud_deal_d896,03/04/2019 12:55,20000,IO Sent,Won,4,9,GBP,UK & EUROPE
Adlud_deal_d897,20/06/2019 15:18,20000,Contacted,Won,0,0,EUR,UK & EUROPE
Adlud_deal_d898,09/10/2019 17:41,20000,RFP,Won,0,0,GBP,UK & EUROPE
Adlud_deal_d899,03/08/2020 23:52,20000,Contacted,Lost,0,1,BRL,APAC & RESELLERS
Adlud_deal_d900,03/09/2020 13:07,20000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d901,17/11/2020 16:11,20000,Contacted,Lost,4,0,BRL,APAC & RESELLERS
Adlud_deal_d902,07/02/2019 20:31,20000,Contacted,Lost,6,0,EUR,UK & EUROPE
Adlud_deal_d903,26/03/2019 17:52,20000,Contacted,Lost,1,0,EUR,UK & EUROPE
Adlud_deal_d904,04/04/2019 13:03,20000,Contacted,Lost,1,0,EUR,UK & EUROPE
Adlud_deal_d905,20/06/2019 15:21,20000,Contacted,Lost,1,0,EUR,UK & EUROPE
Adlud_deal_d592,10/07/2019 19:01,20000,Contacted,Lost,1,0,EUR,UK & EUROPE
Adlud_deal_d906,18/07/2019 16:08,20000,Contacted,Lost,3,0,EUR,UK & EUROPE
Adlud_deal_d907,15/11/2019 17:20,20000,Contacted,Lost,3,0,EUR,UK & EUROPE
Adlud_deal_d908,17/01/2020 17:27,20000,Contacted,Lost,1,0,EUR,UK & EUROPE
Adlud_deal_d909,07/07/2020 18:53,20000,Contacted,Lost,31,2,EUR,UK & EUROPE
Adlud_deal_d910,08/01/2020 12:31,19845.6,Contacted,Won,0,0,EUR,UK & EUROPE
Adlud_deal_d592,04/04/2019 13:20,19500,Meeting,Won,14,0,GBP,PLATFORM
Adlud_deal_d911,12/11/2019 13:22,19000,Contacted,Lost,0,1,EUR,UK & EUROPE
Adlud_deal_d912,28/10/2019 18:58,19000,Contacted,Won,0,0,EUR,UK & EUROPE
Adlud_deal_d913,12/09/2019 05:51,18957,RFP,Lost,0,31,USD,APAC & RESELLERS
Adlud_deal_d914,15/05/2019 17:19,18584.05,Meeting,Deleted,0,0,USD,APAC & RESELLERS
Adlud_deal_d915,15/11/2019 14:27,18000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d916,06/09/2019 18:30,18000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d917,12/12/2019 13:10,18000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d918,28/11/2019 13:14,18000,RFP,Won,0,0,GBP,UK & EUROPE
Adlud_deal_d919,17/01/2019 17:17,18000,IO Sent,Won,2,1,GBP,UK & EUROPE
Adlud_deal_d920,29/09/2020 05:53,17887.44,RFP,Won,0,3,SGD,APAC & RESELLERS
Adlud_deal_d921,25/07/2019 07:51,17820,RFP,Won,0,6,GBP,APAC & RESELLERS
Adlud_deal_d922,05/06/2019 17:07,17700,RFP,Deleted,0,0,SGD,APAC & RESELLERS
Adlud_deal_d923,01/10/2019 09:55,17647.06,RFP,Lost,0,3,SGD,APAC & RESELLERS
Adlud_deal_d924,04/02/2020 18:06,17647.06,RFP,Lost,0,4,SGD,APAC & RESELLERS
Adlud_deal_d925,05/03/2020 10:15,17647.06,RFP,Lost,0,1,SGD,APAC & RESELLERS
Adlud_deal_d926,03/01/2020 06:21,17647.06,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d927,12/12/2019 15:49,17647.06,RFP,Lost,0,1,SGD,APAC & RESELLERS
Adlud_deal_d928,08/01/2020 05:54,17647.06,Contacted,Open,0,8,SGD,APAC & RESELLERS
Adlud_deal_d929,24/10/2019 08:53,17647.06,RFP,Won,0,13,USD,APAC & RESELLERS
Adlud_deal_d930,17/10/2019 14:37,17647.06,RFP,Won,0,15,SGD,APAC & RESELLERS
Adlud_deal_d931,03/12/2019 08:04,17647.06,RFP,Won,0,3,GBP,APAC & RESELLERS
Adlud_deal_d932,17/02/2020 11:03,17647.05,RFP,Lost,0,3,SGD,APAC & RESELLERS
Adlud_deal_d933,26/03/2020 10:40,17647,Contacted,Won,0,2,USD,APAC & RESELLERS
Adlud_deal_d934,16/09/2019 13:14,17525.98,IO Sent,Won,0,0,USD,UK & EUROPE
Adlud_deal_d935,18/01/2019 12:54,17513.53,Meeting,Deleted,0,0,USD,UK & EUROPE
Adlud_deal_d936,12/03/2019 14:17,17142.86,IO Sent,Won,4,0,GBP,UK & EUROPE
Adlud_deal_d937,24/06/2019 10:15,17000,RFP,Lost,0,3,GBP,APAC & RESELLERS
Adlud_deal_d938,17/08/2020 11:10,17000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d939,08/01/2020 15:35,17000,Contacted,Won,0,0,EUR,UK & EUROPE
Adlud_deal_d940,01/09/2019 09:09,17000,Meeting,Won,0,0,GBP,PLATFORM
Adlud_deal_d941,29/01/2019 09:49,16937.65,RFP,Won,0,25,GBP,APAC & RESELLERS
Adlud_deal_d942,18/03/2019 12:35,16000,Meeting,Deleted,0,0,USD,UK & EUROPE
Adlud_deal_d943,16/05/2019 04:54,16000,RFP,Lost,0,6,GBP,APAC & RESELLERS
Adlud_deal_d944,26/03/2020 13:16,16000,RFP,Lost,0,2,SGD,APAC & RESELLERS
Adlud_deal_d945,08/12/2020 09:34,16000,RFP,Lost,0,1,SGD,APAC & RESELLERS
Adlud_deal_d946,23/08/2019 05:54,16000,RFP,Won,0,4,GBP,APAC & RESELLERS
Adlud_deal_d947,20/02/2020 04:53,16000,RFP,Won,0,0,SGD,APAC & RESELLERS
Adlud_deal_d948,12/08/2020 10:31,16000,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d949,17/09/2019 07:25,15860.71,Contacted,Deleted,0,2,SGD,APAC & RESELLERS
Adlud_deal_d950,29/01/2019 09:37,15860.71,RFP,Won,0,16,GBP,APAC & RESELLERS
Adlud_deal_d951,29/10/2019 09:39,15294.12,RFP,Won,0,21,SGD,APAC & RESELLERS
Adlud_deal_d952,11/04/2019 20:38,15135.14,Meeting,Deleted,0,0,USD,APAC & RESELLERS
Adlud_deal_d953,16/03/2020 14:57,15127.2,RFP,Won,0,0,GBP,UK & EUROPE
Adlud_deal_d954,17/01/2019 18:39,15000,Meeting,Deleted,0,0,USD,APAC & RESELLERS
Adlud_deal_d955,12/02/2019 17:06,15000,Meeting,Deleted,0,0,EUR,UK & EUROPE
Adlud_deal_d956,25/03/2019 19:35,15000,Meeting,Deleted,0,0,USD,APAC & RESELLERS
Adlud_deal_d957,03/05/2019 03:24,15000,RFP,Lost,0,3,GBP,APAC & RESELLERS
Adlud_deal_d958,30/04/2019 04:48,15000,RFP,Lost,0,2,GBP,APAC & RESELLERS
Adlud_deal_d959,03/09/2020 10:39,15000,RFP,Lost,0,1,AUD,APAC & RESELLERS
Adlud_deal_d960,29/05/2019 12:02,15000,Contacted,Lost,0,9,USD,APAC & RESELLERS
Adlud_deal_d961,18/12/2019 14:33,15000,RFP,Lost,0,0,USD,UK & EUROPE
Adlud_deal_d962,18/08/2020 04:32,15000,RFP,Lost,0,0,USD,APAC & RESELLERS
Adlud_deal_d963,05/06/2020 10:55,15000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d964,23/07/2020 11:16,15000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d965,11/02/2019 18:48,15000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d966,31/07/2019 16:48,15000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d967,02/09/2019 11:27,15000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d968,20/09/2019 14:20,15000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d969,04/11/2019 12:24,15000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d970,13/11/2019 17:05,15000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d971,25/11/2019 20:57,15000,Contacted,Lost,0,0,USD,US
Adlud_deal_d972,22/01/2020 14:57,15000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d973,24/09/2020 18:14,15000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d974,02/10/2020 18:15,15000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d975,25/11/2020 12:53,15000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d976,26/03/2020 13:35,15000,Contacted,Open,0,4,SGD,APAC & RESELLERS
Adlud_deal_d977,31/10/2019 06:01,15000,RFP,Lost,0,3,SGD,APAC & RESELLERS
Adlud_deal_d978,01/11/2019 05:05,15000,RFP,Lost,0,5,SGD,APAC & RESELLERS
Adlud_deal_d979,04/12/2019 10:52,15000,Meeting,Deleted,0,2,SGD,APAC & RESELLERS
Adlud_deal_d980,16/10/2019 11:49,15000,Contacted,Open,0,9,SGD,APAC & RESELLERS
Adlud_deal_d981,20/03/2019 01:33,15000,Contacted,Won,0,4,USD,APAC & RESELLERS
Adlud_deal_d982,29/10/2020 11:27,15000,RFP,Won,0,0,SGD,APAC & RESELLERS
Adlud_deal_d983,13/05/2019 11:10,15000,RFP,Won,0,4,SGD,APAC & RESELLERS
Adlud_deal_d984,18/10/2019 10:01,15000,RFP,Won,0,11,SGD,APAC & RESELLERS
Adlud_deal_d985,20/11/2019 17:45,15000,RFP,Won,0,7,SGD,APAC & RESELLERS
Adlud_deal_d986,07/05/2019 19:17,15000,Contacted,Won,0,0,EUR,UK & EUROPE
Adlud_deal_d987,27/02/2020 17:25,15000,IO Sent,Won,1,0,GBP,UK & EUROPE
Adlud_deal_d988,23/01/2020 05:59,15000,RFP,Won,0,0,SGD,APAC & RESELLERS
Adlud_deal_d989,22/03/2019 19:13,15000,IO Sent,Won,2,0,GBP,UK & EUROPE
Adlud_deal_d990,12/06/2020 00:48,15000,RFP,Won,0,0,USD,US
Adlud_deal_d991,21/07/2020 15:44,15000,Contacted,Lost,5,3,BRL,APAC & RESELLERS
Adlud_deal_d992,22/08/2019 12:09,15000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d993,22/08/2019 12:11,15000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d994,27/09/2019 11:28,15000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d995,11/10/2019 14:52,15000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d996,04/11/2019 12:22,15000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d997,03/12/2019 14:33,15000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d998,21/01/2020 15:13,15000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d999,17/02/2020 13:48,15000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1000,24/06/2019 11:32,15000,Meeting,Deleted,0,0,EUR,UK & EUROPE
Adlud_deal_d1001,30/07/2020 11:54,15000,Meeting,Deleted,0,0,EUR,UK & EUROPE
Adlud_deal_d1002,13/11/2019 17:02,15000,RFP,Won,0,0,GBP,UK & EUROPE
Adlud_deal_d1003,28/01/2020 20:56,15000,Contacted,Won,0,0,EUR,UK & EUROPE
Adlud_deal_d1004,10/09/2019 13:05,15000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1005,04/06/2020 11:56,15000,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1006,10/01/2019 12:47,15000,Contacted,Deleted,0,5,GBP,UK & EUROPE
Adlud_deal_d1007,07/07/2020 18:57,15000,Contacted,Won,50,0,EUR,UK & EUROPE
Adlud_deal_d1008,28/12/2020 12:44,15000,Contacted,Lost,81,1,EUR,UK & EUROPE
Adlud_deal_d1009,23/04/2019 22:41,15000,Meeting,Lost,3,0,GBP,PLATFORM
Adlud_deal_d1010,29/11/2019 13:23,14916.08,RFP,Lost,0,0,USD,UK & EUROPE
Adlud_deal_d1011,28/05/2019 16:42,14457.74,IO Sent,Won,0,0,GBP,UK & EUROPE
Adlud_deal_d1012,07/10/2019 11:24,14340.81,IO Sent,Won,0,0,USD,UK & EUROPE
Adlud_deal_d1013,03/01/2019 12:32,14211.12,Meeting,Deleted,0,0,USD,UK & EUROPE
Adlud_deal_d1014,09/01/2019 06:58,14128.28,RFP,Won,0,6,GBP,APAC & RESELLERS
Adlud_deal_d1015,06/02/2020 07:12,14117.65,Contacted,Lost,0,2,SGD,APAC & RESELLERS
Adlud_deal_d1016,27/10/2020 07:02,14117.65,RFP,Won,0,0,SGD,APAC & RESELLERS
Adlud_deal_d1017,18/02/2020 12:10,14117.64,RFP,Lost,0,1,SGD,APAC & RESELLERS
Adlud_deal_d1018,30/09/2020 16:33,14051.87,IO Sent,Won,4,0,GBP,UK & EUROPE
Adlud_deal_d1019,02/07/2020 12:47,14000,Contacted,Open,0,8,SGD,APAC & RESELLERS
Adlud_deal_d1020,19/08/2020 08:54,14000,RFP,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1021,25/05/2019 10:13,14000,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d878,20/03/2019 06:07,13951.64,RFP,Deleted,0,12,GBP,APAC & RESELLERS
Adlud_deal_d1022,10/07/2019 09:29,13877.06,RFP,Lost,0,7,GBP,APAC & RESELLERS
Adlud_deal_d1023,03/01/2019 10:42,13732.81,Contacted,Deleted,0,39,GBP,APAC & RESELLERS
Adlud_deal_d1024,18/02/2019 09:34,13600,RFP,Won,0,17,GBP,APAC & RESELLERS
Adlud_deal_d1025,21/05/2019 05:43,13580,RFP,Won,0,4,GBP,APAC & RESELLERS
Adlud_deal_d622,18/11/2019 13:39,13525.52,RFP,Won,0,0,GBP,UK & EUROPE
Adlud_deal_d1026,29/01/2019 09:34,13447.92,RFP,Lost,0,13,GBP,APAC & RESELLERS
Adlud_deal_d1027,07/02/2019 09:57,13428.17,RFP,Deleted,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1028,17/01/2019 08:45,13428.17,RFP,Won,0,16,GBP,APAC & RESELLERS
Adlud_deal_d1029,16/05/2019 07:06,13382,RFP,Lost,0,11,GBP,APAC & RESELLERS
Adlud_deal_d1030,29/01/2019 12:08,13351.34,RFP,Won,0,7,GBP,APAC & RESELLERS
Adlud_deal_d1031,30/04/2019 06:25,13346.71,RFP,Deleted,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1032,08/04/2019 06:24,13341.53,RFP,Won,0,10,GBP,APAC & RESELLERS
Adlud_deal_d1033,22/02/2019 06:34,13327.96,RFP,Lost,0,14,GBP,APAC & RESELLERS
Adlud_deal_d1034,02/04/2019 07:28,13261.41,RFP,Won,0,8,GBP,APAC & RESELLERS
Adlud_deal_d1035,05/11/2020 10:34,13100,RFP,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1036,08/10/2019 18:03,13000,RFP,Won,0,0,USD,US
Adlud_deal_d1037,25/10/2019 16:21,13000,Contacted,Won,0,0,EUR,UK & EUROPE
Adlud_deal_d1038,20/08/2019 23:59,13000,RFP,Won,3,0,USD,US
Adlud_deal_d1039,18/10/2019 09:29,12700,RFP,Won,0,4,GBP,APAC & RESELLERS
Adlud_deal_d1040,17/09/2020 12:35,12500,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1041,20/01/2020 19:26,12500,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1042,30/07/2020 17:52,12500,IO Sent,Won,0,0,GBP,UK & EUROPE
Adlud_deal_d1043,30/07/2020 17:53,12500,IO Sent,Won,2,0,GBP,UK & EUROPE
Adlud_deal_d1044,25/09/2020 19:25,12500,Contacted,Won,0,0,GBP,UK & EUROPE
Adlud_deal_d1045,29/11/2019 13:07,12250,RFP,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1046,29/11/2019 13:09,12250,RFP,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1047,07/08/2020 10:23,12105,Contacted,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1048,07/11/2019 16:39,12000,RFP,Lost,0,5,SGD,APAC & RESELLERS
Adlud_deal_d1049,03/05/2019 13:53,12000,Contacted,Lost,0,3,GBP,UK & EUROPE
Adlud_deal_d1050,12/12/2019 15:11,12000,RFP,Lost,0,0,SGD,APAC & RESELLERS
Adlud_deal_d1051,16/10/2020 04:47,12000,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1052,02/12/2020 12:24,12000,RFP,Lost,0,0,SGD,APAC & RESELLERS
Adlud_deal_d1053,20/04/2020 06:24,12000,RFP,Lost,0,0,SGD,APAC & RESELLERS
Adlud_deal_d1054,18/11/2019 05:12,12000,RFP,Won,0,12,USD,APAC & RESELLERS
Adlud_deal_d1055,13/01/2020 20:45,12000,IO Sent,Won,1,0,GBP,UK & EUROPE
Adlud_deal_d1056,30/09/2019 17:57,12000,Meeting,Won,0,0,USD,PLATFORM
Adlud_deal_d1057,25/03/2020 20:59,12000,RFP,Won,0,0,USD,US
Adlud_deal_d987,23/07/2020 10:50,12000,IO Sent,Won,4,0,GBP,UK & EUROPE
Adlud_deal_d1058,23/01/2019 18:30,11895.85,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1059,06/05/2019 09:11,11800,RFP,Lost,0,4,SGD,APAC & RESELLERS
Adlud_deal_d1060,12/07/2019 06:36,11800,RFP,Lost,0,1,SGD,APAC & RESELLERS
Adlud_deal_d1061,12/07/2019 07:59,11800,Contacted,Lost,0,0,SGD,APAC & RESELLERS
Adlud_deal_d1062,05/06/2019 16:36,11800,RFP,Won,0,5,SGD,APAC & RESELLERS
Adlud_deal_d1063,12/07/2019 07:53,11800,RFP,Won,0,5,SGD,APAC & RESELLERS
Adlud_deal_d1064,24/10/2019 10:41,11764.71,RFP,Lost,0,11,SGD,APAC & RESELLERS
Adlud_deal_d1065,11/11/2019 06:05,11764.71,RFP,Lost,0,2,USD,APAC & RESELLERS
Adlud_deal_d1066,08/11/2019 07:21,11764.71,Contacted,Open,0,15,SGD,APAC & RESELLERS
Adlud_deal_d1067,31/10/2019 09:42,11764.71,RFP,Won,0,16,SGD,APAC & RESELLERS
Adlud_deal_d1068,13/03/2020 06:38,11764.71,RFP,Won,0,0,SGD,APAC & RESELLERS
Adlud_deal_d1069,12/11/2020 09:11,11764.71,RFP,Won,0,2,SGD,APAC & RESELLERS
Adlud_deal_d1070,05/11/2019 11:07,11764,Contacted,Won,0,0,USD,APAC & RESELLERS
Adlud_deal_d1071,07/01/2019 05:34,11562.39,RFP,Lost,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1072,04/12/2019 03:14,11500,RFP,Won,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1073,11/01/2019 09:11,11429.85,RFP,Won,0,13,GBP,APAC & RESELLERS
Adlud_deal_d1074,08/02/2019 05:11,11382.02,RFP,Lost,0,5,GBP,APAC & RESELLERS
Adlud_deal_d1075,31/01/2019 11:50,11319.47,Contacted,Lost,0,13,GBP,APAC & RESELLERS
Adlud_deal_d1076,08/04/2019 09:56,11298.9,RFP,Won,0,20,GBP,APAC & RESELLERS
Adlud_deal_d1077,05/03/2020 10:17,11250,RFP,Won,0,0,SGD,APAC & RESELLERS
Adlud_deal_d1078,18/03/2019 16:13,11200,Meeting,Deleted,0,0,USD,APAC & RESELLERS
Adlud_deal_d1079,04/02/2020 18:25,11000,RFP,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1080,16/12/2020 11:49,11000,Contacted,Lost,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1081,24/11/2020 07:15,10545,RFP,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1082,23/09/2020 17:37,10526,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1083,10/12/2020 08:28,10500,RFP,Won,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1084,30/09/2020 16:35,10342.18,IO Sent,Won,4,0,GBP,UK & EUROPE
